article	aid	url	imageUrl	iid	hashvalueImage	title	text	nReads	nRecs	nClicks	ctr
510999725	120491	https://www.ksta.de/koeln/besuch-in-rom-koelner-dreigestirn-von-papst-franziskus-empfangen-31886000	https://www.ksta.de/image/31886106/2x1/300/150/38415c06496a45e445577b38b2f2a52c/bj/papst-franziskus-koelner-dreigestirn-190116.jpg	121126	8898b9bcf4e07060	Kölner Drei­ge­stirn über­reicht Papst Fran­ziskus beson­deres Geschenk	Wer mit dem Papst im Vatikan verab­redet ist, braucht ein wenig Geduld. Kein Problem für das Kölner Drei­ge­stirn und Fest­ko­mi­tee­prä­si­dent Chri­stoph Kuckel­korn. Um kurz vor 9 Uhr nehmen Prinz Marc I., Bauer Markus, Jung­frau Catha­rina, alle in vo	8483	125	0	0.0
510999773	120492	https://www.ksta.de/nrw/woidke-optimistisch-nach-spitzentreffen-zu-kohleausstieg-31884290	https://www.ksta.de/image/31884288/2x1/300/150/4bbb8a05f48a5b6272cfac062548ff68/DQ/urn-newsml-dpa-com-20090101-190115-99-578228-large-4-3.jpg	121127	fffff3f000000000	Woidke opti­mis­tisch nach Spit­zen­treffen zu Kohle­aus­stieg	Nach einem Spit­zen­treffen der Kohle­länder mit Kanz­lerin Angela Merkel und mehreren Bundes­mi­nis­tern erwartet Bran­den­burgs Minis­ter­prä­si­dent Dietmar Woidke ein akzep­ta­bles Ergebnis im Ringen um den Braun­koh­le-Aus­s­tieg. Es sei ein „sehr gu	1	9	0	0.0
511000568	120493	https://www.ksta.de/politik/studie--pflegebeitrag-wird-erneut-steigen-muessen-31885936	https://www.ksta.de/image/31885934/2x1/300/150/813f35cb40fc4b1a913ad398f6d09bda/aw/urn-newsml-dpa-com-20090101-190116-99-582769-large-4-3.jpg	121128	1f1f1f3f3c1c1c08	Studie: Pfle­ge­bei­trag wird erneut steigen müssen	Die Beiträge zur Pfle­ge­ver­si­che­rung müssen einer Studie zufolge in sechs Jahren erneut steigen, um die wach­senden Kosten der alternden Gesell­schaft zu decken.Das berichtet die „Süd­deut­sche Zeitung” unter Beru­fung auf eine ihr vorlie­gende Unter­	5	3	0	0.0
511001586	120494	https://www.ksta.de/nrw/fussballprofi-schindler-wechselt-im-sommer-zum-1--fc-koeln-31886096	https://www.ksta.de/image/31886094/2x1/300/150/68397fb71e69b3e9c19517d7adedf6a8/VX/urn-newsml-dpa-com-20090101-190116-99-585099-large-4-3.jpg	121129	05e0e0e4e0e70c07	Fußball­profi Schindler wech­selt im Sommer zum 1. FC Köln	Fußball­profi Kingsley Schindler wech­selt nach dieser Saison vom Zweit­li­gisten Holstein Kiel zum aktu­ellen Liga­kon­kur­renten 1. FC Köln. Der 25 Jahre alte Stürmer ist nach FC-An­gaben vom Mitt­woch ablö­se­frei und bekommt einen Vertrag bis zum 30. 	5	4	0	0.0
511002455	120495	https://www.ksta.de/kultur/-hello-dolly--star-carol-channing-gestorben-31886314	https://www.ksta.de/image/31886308/2x1/300/150/d630d0c492474b873534aaa88e6fb054/Ls/urn-newsml-dpa-com-20090101-190116-99-585547-large-4-3.jpg	121130	3f3f6f9622204000	„Hello Dolly”-Star Carol Chan­ning gestorben	Die US-Sän­gerin und Schau­spie­lerin Carol Chan­ning, die durch das Broad­way-Mu­sical „Hello Dolly” berühmt wurde, ist tot. Die 97 Jahre alte „Legende und Ikone” sei in ihrem Haus im kali­for­ni­schen Rancho Mirage gestorben, teilte ihr Spre­cher am Die	18	5	0	0.0
511002638	120496	https://www.ksta.de/panorama/johann-lafer-schliesst-sterne-restaurant-aufwand-ist-zu-gross-31886182	https://www.ksta.de/image/31886260/2x1/300/150/c8293f21c6397dbe37931c4e40585f18/bi/foto-lafer.jpg	121131	00183c343d7d7d1d	Aufwand ist zu groß	TV-Koch Johann Lafer (61) hat sein Ster­ne­re­stau­rant „Val d“Or“ auf der Strom­burg im Huns­rück geschlossen. Das sagte er in einem Inter­view der „Süd­deut­schen Zeitung“.„Ich will volks­näher werden und mich stärker konzen­trieren, auf das, was mir sc	7542	225474	1682	0.007459840158954026
511002808	120497	https://www.ksta.de/panorama/-ein-rohdiamant---italiens-kulturhauptstadt-matera-31886362	https://www.ksta.de/image/31886352/2x1/300/150/741ccfbd87c0fcaf408a0abcd82c761c/rw/urn-newsml-dpa-com-20090101-190116-99-584666-large-4-3.jpg	121132	01001e3e37207c3d	„Ein Rohdia­mant”: Italiens Kultur­haupt­stadt Matera	Nach Matera zu kommen war zuletzt noch schwie­riger als ohnehin schon. Verwun­schener denn je wirkte die Felsen­stadt in Italiens Süden, als kurz nach dem Jahres­wechsel seltenes Schnee­ge­stöber über sie herein­brach. Nun, da Schnee und Eis geschmolzen s	46	18	0	0.0
511002834	120498	https://www.ksta.de/wirtschaft/warnung-der-pharmaverbaende-arzneimittel-koennten-nach-brexit-knapp-werden-31886178	https://www.ksta.de/image/31886274/2x1/300/150/4f84db02b0dc6cea32218f78e3b1d4e5/xQ/arzneimittel-pillen-tabletten.jpg	121133	2b2f3c3160363f3a	Arznei­mittel könnten nach Brexit knapp werden	Phar­ma­ver­bände warnen im Falle eines unge­ord­neten Brexits vor Engpässen bei Arzneien. Ohne Über­gangs­phase oder Rege­lungen für die komplexen Liefer­ketten für Medi­ka­mente könne die Arznei­mit­tel­ver­sor­gung in Groß­bri­tan­nien und der übrigen 	382	69	0	0.0
511002911	120499	https://www.ksta.de/panorama/rechtsgespraech-gericht-haelt-einstellung-von-loveparade-prozess-fuer-denkbar-31886330	https://www.ksta.de/image/31889604/2x1/300/150/d90ca2526c4d083183245dc9750b8d39/NH/loveparade-dpa.jpg	121134	1f1f1fddd9000c00	„Unsere Kinder sterben ein zweites Mal“	Klaus-Peter Morgen­dorf war fassungslos, als er am Mitt­woch von der Neuig­keit hörte. In einem Rechts­ge­spräch hatte der Vorsit­zende der 6. Großen Straf­kammer in Duis­burg, Mario Plein, ange­regt, den Prozess zum Love­pa­ra­de-Un­glück im Juli 2010 ei	879	157	0	0.0
511003048	120500	https://www.ksta.de/koeln/koelner-spd-ott-und-boerschel---die-ehemals-unantastbaren-31883892	https://www.ksta.de/image/31883840/2x1/300/150/e56a11ab52537fbe480d8929f981f927/MN/ott-boerschel-1.jpg	121135	c2f276f696961430	Ott und Börschel - Die ehemals Unan­tast­baren	In Köln endet eine Ära. Nach dem jähen Ende der poli­ti­schen Karriere von Ex-SPD-Frak­ti­ons­chef Martin Börschel zieht sich nun auch Partei­chef Jochen Ott aus der Lokal­po­litik zurück. Er will nur noch Landes­po­litik machen. Börschel musste nach der 	5836	428	0	0.0
511003532	120501	https://www.ksta.de/sport/fussball/weitere-bayern-rolle-fuer-rib%C3%A9ry-nach-karriereende--31886324	https://www.ksta.de/image/31886322/2x1/300/150/2d6c79c327dda953838e4b69e000c898/iP/urn-newsml-dpa-com-20090101-190116-99-585680-large-4-3.jpg	121136	0fe7e7e76606060f	Weitere Bayern-Rolle für Ribéry nach Karrie­reende?	Der FC Bayern München kann sich eine weitere Zusam­men­ar­beit mit Franck Ribéry nach dessen Lauf­bah­nende vorstellen.„Ich würde mir wünschen, dass uns Franck erhalten bleibt, nachdem er seine Karriere beendet hat - in welcher Rolle auch immer”, sagte Sp	26	19	0	0.0
511004094	120503	https://www.ksta.de/wirtschaft/-vielfaeltige-krisenzeichen--koelner-wirtschaft-blickt-mit-sorgen-ins-neue-jahr-31883704	https://www.ksta.de/image/31883748/2x1/300/150/3d26d5570aec203dde1d16a5c3a601c2/Bw/frank-strauss--henriette-reker-und-matthias-buck.jpg	121138	06777f5676664000	Kölner Wirt­schaft blickt mit Sorgen ins neue Jahr	Die Saison der Neujahrs­emp­fänge der regio­nalen Wirt­schaft ist in vollem Gange. Nachdem in der vergan­genen Woche die Indus­trie- und Handels­kammer Köln mit dem Gast­redner Édouard Phil­ippe (Premier­mi­nister von Frank­reich) den Auftakt machte, folg	384	11	0	0.0
511004999	120504	https://www.ksta.de/koeln/nach-tagelanger-suche-leiche-von-vermisster-koelnerin-in-australien-entdeckt-31886434	https://www.ksta.de/image/31886474/2x1/300/150/335641be639faeb3203c35abc3484793/FV/monika-b-vermisst.jpg	121139	181c1c1c1c18181c	Leiche von vermis­ster Kölnerin in Austra­lien entdeckt	Nach tage­langer Suche ist in Austra­lien die Leiche einer vermissten deut­schen Urlau­berin entdeckt worden. Die 62 Jahre alte Frau aus Köln war am Neujahrstag im austra­li­schen Outback verschwunden, dem menschen­leeren Hinter­land im Herzen des Kontin­	16444	220800	1531	0.006933876811594203
511005231	120505	https://www.ksta.de/politik/rnd/kommentar-zur-brexit-abstimmung-die-briten-scheitern-an-sich-selbst-31886326	https://www.ksta.de/image/31886428/2x1/300/150/bfef6db5157c75104316232b23740a51/Bt/brexit-unterhaus-abstimmung.jpg	121140	eca00809f2393c1e	Die Briten schei­tern an sich selbst	Lasst uns die Kontrolle zurück­er­langen – „take back control“: Diesen Leit­spruch der Brexit-Be­für­worter über­nahm Theresa May, als sie sich nach dem Austritts­votum der Briten daran machte, ihr Land aus der EU zu führen. Zwei­ein­halb Jahre sind seitd	766	14	0	0.0
511005852	120506	https://www.ksta.de/kultur/oscars-ohne-gastgeber--wer-macht-den-job--31886552	https://www.ksta.de/image/31886546/2x1/300/150/ecf84cf897478d83a067ccc941299856/xW/urn-newsml-dpa-com-20090101-190116-99-586041-large-4-3.jpg	121141	939793939b91b1b1	Oscars ohne Gast­geber? Wer macht den Job?	Sandra Bullock wird es wohl nicht tun. Es sei ein „undank­barer Job” als Gast­geber der Oscars auf der Bühne zu stehen, erklärte die Oscar-Preis­trä­gerin im vergan­genen Monat in der „Today Show”.Da kochte gerade die Kontro­verse um Kevin Hart hoch, den 	9	5	0	0.0
511007017	120507	https://www.ksta.de/sport/mix/haefner-kehrt-zum-dhb-team-zurueck-31886482	https://www.ksta.de/image/31886480/2x1/300/150/631fd3cb474a04e20683851e20bb390f/Yo/urn-newsml-dpa-com-20090101-190116-99-586048-large-4-3.jpg	121142	0c04060e9e0e0e0e	Häfner kehrt zum DHB-Team zurück	Rück­raum­spieler Kai Häfner wird am Mitt­woch in den Kreis der deut­schen Hand­baller in Berlin zurück­kehren.Damit reagiert Bundes­trainer Chris­tian Prokop auf eine Verlet­zung von Steffen Wein­hold, wie sein Co-Trainer Alex­ander Haase sagte. „Steffen	7	14	0	0.0
511007674	120508	https://www.ksta.de/sport/fussball/vfb-stuttgart-baut-auf-weitere-neuzugaenge-31886594	https://www.ksta.de/image/31886592/2x1/300/150/2d65c34311ec5f41ce07f0035c55904a/YL/urn-newsml-dpa-com-20090101-190116-99-586266-large-4-3.jpg	121143	3272737f73737878	VfB Stutt­gart baut auf weitere Neuzu­gänge	Der VfB Stutt­gart will seine Mann­schaft im Abstiegs­kampf weiter verstärken.Nach den Leihen der Offen­sivspieler Alex­ander Esswein von Hertha BSC und Steven Zuber von 1899 Hoffen­heim prüfe der Tabel­len-16. in der aktu­ellen Winter-Trans­fer­pe­riode 	45	5	0	0.0
511009556	120509	https://www.ksta.de/wirtschaft/deutsche-geldvermoegen-erstmals-ueber-sechs-billionen-euro-31886704	https://www.ksta.de/image/31886702/2x1/300/150/ff4ada18c148c8a441dbc2b10e677d67/aY/urn-newsml-dpa-com-20090101-190116-99-586635-large-4-3.jpg	121144	d0c8e8e8fe7616db	Deut­sche Geld­ver­mögen erst­mals über sechs Billionen Euro	Die Deut­schen werden trotz der Zins­flaute in der Summe immer vermö­gender.Das Geld­ver­mögen der Privat­haus­halte stieg im dritten Quartal 2018 erst­mals über die Marke von 6 Billionen Euro, wie die Deut­sche Bundes­bank in Frank­furt mitteilte.Gegen­ü	18	2	0	0.0
511010059	120510	https://www.ksta.de/politik/anschlag-in-kenia-terrorgruppe-al-shabaab-toetet-in-nairobi-14-menschen-31886634	https://www.ksta.de/image/31886684/2x1/300/150/c8128ce2397c959a46a202428e1d42a8/Ac/kenia-anschlag-januar2019.jpg	121145	aebe9e0e78243c7c	Terror­gruppe Al Shabaab tötet in Nairobi 14 Menschen	Isla­mis­ti­sche Angreifer haben bei einem Terror­an­schlag auf ein Hotel in Kenias Haupt­stadt Nairobi 14 Menschen getötet, darunter auch ein Brite. Der Einsatz bei dem Komplex rund um das Hotel DusitD2 sei nun vorbei. „Alle Terro­risten sind elimi­niert	354	328	0	0.0
511010112	120511	https://www.ksta.de/sport/mix/mcenroe-sagt-zverev-naechsten-grossen-schritt-voraus-31886656	https://www.ksta.de/image/31886654/2x1/300/150/efa1047e1ffa14a96ba0b4a3ffa172d6/uC/urn-newsml-dpa-com-20090101-190116-99-586493-large-4-3.jpg	121146	807f6f7e7e006060	McEnroe sagt Zverev nächsten großen Schritt voraus	Der eins­tige US-Ten­nis­-Star John McEnroe hat der deut­schen Hoff­nung Alex­ander Zverev den nächsten großen Karrie­re­schritt für dieses Jahr vorher­ge­sagt, aber auch noch Poten­zial für Verbess­rungen ausge­macht.Der 21-Jäh­rige, der am Donnerstag zu	0	7	0	0.0
511010316	120512	https://www.ksta.de/region/oberberg-ks/ehrenamtlich-gassi-gehen-toller-tipp-gegen-den-winterblues-im-oberbergischen-31883194	https://www.ksta.de/image/31883204/2x1/300/150/e1c12aaf79d0c74f2feab3f200da3412/Hx/71-142702540--null--15-01-2019-16-42-38-227-.jpg	121147	3032302060e8ccef	Toller Tipp gegen den Winter­blues im Ober­ber­gi­schen	Wenn das Wetter nicht gerade die Laune hebt, das Tages­licht fehlt, dann kann sich schnell ein Gefühl des Winter­blues einschlei­chen. Dagegen gibt es wunder­bare Mittel, wir verraten einige davon.Nach draußen gehen? Bei Regen und Kälte? Das fällt im Auge	133	7	0	0.0
511011665	120515	https://www.ksta.de/sport/mix/deutsche-handballer-stolz-nach-wm-krimi-31885218	https://www.ksta.de/image/31885216/2x1/300/150/bf20780bb0af11663658f7a3ef5438fc/Vk/urn-newsml-dpa-com-20090101-190116-99-582697-large-4-3.jpg	121150	3b3be3e030321e1e	Deut­sche Hand­baller stolz nach WM-Krimi	Die Augen­ringe bleiben Hand­ball-Bun­des­trainer Chris­tian Prokop wohl nicht erspart. Der 40-Jäh­rige war nach dem hart umkämpften 25:25 (12:10) gegen Welt­meister Frank­reich so stolz auf seine Mann­schaft, dass er sie nicht so schnell ins Bett gehen l	2	5	0	0.0
511012808	120518	https://www.ksta.de/region/erftstadt-ist-vorreiter-460-mobilstationen-im-rheinland-sind-moeglich---100-in-koeln-31883118	https://www.ksta.de/image/31883128/2x1/300/150/da80992c1792b96e8296fad73d27530f/QI/bahnhof-erftstadt.jpg	121153	7f3f1c040676e364	460 Mobil­sta­tionen im Rhein­land sind möglich – 100 in Köln	Zwölf Millionen Euro hat der Umbau des Liblarer Bahn­hofs zu einer Mobil­sta­tion gekostet. Seit Ende Juli 2018 ist der Halte­punkt von drei Regio­nal-Li­nien, mit denen Pendler in einer halben Stunde Köln errei­chen können, das Vorzei­ge­pro­jekt im Nahv	2046	100	0	0.0
511012836	120519	https://www.ksta.de/ratgeber/finanzen/karriere/immer-erreichbar-muss-man-im-job-seine-private-handynummer-angeben--31885788	https://www.ksta.de/image/31885946/2x1/300/150/5c6d6fc46446cd3e17ecfdf360ab5468/Io/frau-telefoniert-mit-handy-am-ohr.jpg	121154	e0f0f0f030b898b8	Muss man im Job seine private Handy­nummer angeben?	In manchen Berufen ist es wichtig, dass Arbeit­nehmer auch außer­halb ihres regu­lären Arbeits­platzes erreichbar sind. Das betrifft nicht nur Ärzte, sondern beispiels­weise auch IT-Fach­kräfte oder Mitar­beiter im Gesund­heitsamt. Nicht jeder möchte dann	1707	106	0	0.0
511012924	120520	https://www.ksta.de/sport/fortuna-koeln/ex-junioren-nationalspieler-fortuna-koeln-verpflichtet-joel-abu-hanna-31886896	https://www.ksta.de/image/31886908/2x1/300/150/b16a9ee12952439a70fe156dcf0bca0d/Ia/joel-abu-hanna-0923.jpg	121155	f7e7f7e7e3c3b191	Fortuna Köln verpflichtet Joel Abu Hanna	Fußball-Dritt­li­gist SC Fortuna Köln ist auf der Suche nach einem neuen Innen­ver­tei­diger fündig geworden. Joel Abu Hanna kommt auf Leih­basis bis zum Saison­ende vom Zweit­li­gisten 1. FC Magde­burg zum Südstadt­-Klub.widgetDer 20 Jahre alte Abwehr­sp	1050	52	0	0.0
511013595	120521	https://www.ksta.de/wirtschaft/niedriger-zins-deutsche-sparer-verlieren-40-milliarden-euro-31886898	https://www.ksta.de/image/31886942/2x1/300/150/4535de1766168134f4c64782d0595e41/zj/sparer-verlieren-viel-geld.jpg	121156	23e579616d797919	Deut­sche Sparer verlieren 40 Milli­arden Euro	Deutsch­lands Sparer haben nach Berech­nungen der Comdi­rect Bank im vergan­genen Jahr fast 40 Milli­arden Euro Verlust wegen der nied­rigen Spar­zinsen gemacht. Pro Bundes­bürger seien es im Schnitt 470 Euro, teilte die Bank am Mitt­woch mit. Grund seien	380	90	0	0.0
511014592	120522	https://www.ksta.de/region/rhein-berg-oberberg/odenthal/odenthal-betrueger-gibt-sich-als-pfleger-aus---hunderte-euro-von-seniorin-erbeutet-31886938	https://www.ksta.de/image/31887636/2x1/300/150/2d62bb744309d4a5dabefc23c36fa092/uE/arzt-dpa.jpg	121157	e3e3f1f3fbfbf8f8	Betrüger gibt sich als Arzt aus – Hunderte Euro von Seniorin erbeutet	Mehrere Hundert Euro Bargeld und Schmuck hat am Dienstag ein unbe­kannter Mann von einer 89-Jäh­rigen aus Odenthal erbeutet, indem er sich als Mitar­beiter einer Pfle­ge­dienst­firma ausgab.Wie die Polizei mitteilt, hatte der Fremde gegen 13.30 Uhr in der	1198	68	0	0.0
511014705	120523	https://www.ksta.de/region/leverkusen/stadt-leverkusen/wiesdorfs-aeltester-malerbetrieb-wenn-s-bunt-wird-in-der-stadt-31883184	https://www.ksta.de/image/31883170/2x1/300/150/24c66fb3d5fc293c8c4392aeabc6dce6/Wh/71-142710246--null--15-01-2019-16-38-25-839-.jpg	121158	7cf92be3c3c38627	Wenn’s bunt wird in der Stadt	Der Mann könnte Lehrer sein. Oder auch Keyboarder bei BAP. Wenn das damals geklappt hätte mit seinem Band-Ka­me­raden Klaus „Major“ Heuser. Mit dem spielte Klaus Stamm damals in der Beton­band. Wies­dorfer Jungs, die was wollten. Heuser über­zeugte Wolf­g	2068	114	0	0.0
511015107	120524	https://www.ksta.de/ratgeber/wie-moebel-beim-aufraeumen-helfen-31887016	https://www.ksta.de/image/31886996/2x1/300/150/6f48b39b2902283c9d9f953c8b564d96/ZU/urn-newsml-dpa-com-20090101-190116-99-586873-large-4-3.jpg	121159	0e0e2e060606c7e7	Wie Möbel beim Aufräumen helfen	Wie wäre es, wenn man nicht mehr aufräumen müsste und Möbel das alltäg­liche Chaos, das mal anfällt, einfach schlu­cken würden? An dieser Stelle sollen keine falschen Erwar­tungen geweckt werden. (18. bis 20. Januar) gab es viele pfif­fige Entwürfe zu seh	10	63	0	0.0
511015421	120525	https://www.ksta.de/wirtschaft/wirtschaft-sorgt-sich-nach-nein-zum-brexit-abkommen-31887126	https://www.ksta.de/image/31887124/2x1/300/150/b29a69b5b0933cbfb697e772199919c1/uP/urn-newsml-dpa-com-20090101-190116-99-584409-large-4-3.jpg	121160	000c1c1cdcfcfc7c	Wirt­schaft sorgt sich nach Nein zum Brexit-Ab­kommen	"Verbrau­cher­schützer befürchten Rechts­un­si­cher­heit, deut­sche Unter­nehmen wirt­schaft­li­ches Chaos: Die Ableh­nung des Brexit-Ab­kom­mens durch das briti­sche Parla­ment sorgt für Verun­si­che­rung.„Ein \""No Deal\"" bedeutet nicht einfach nur Güter­"	21	67	0	0.0
510820847	120526	https://www.ksta.de/koeln/nippes/stadt-sucht-loesung-kleine-siedlung-in-koeln-weidenpesch-verfaellt-allmaehlich-31878546	https://www.ksta.de/image/31881416/2x1/300/150/bad8651b08c707be1e708bc40d2fb428/NT/71-142541101--null--15-01-2019-13-40-50-099-.jpg	121161	1f0701d9dff8c180	Kleine Sied­lung in Köln-Wei­den­pesch verfällt allmäh­lich	Vor 40 Jahren, erin­nert sich ein Anwohner aus Longe­rich bei einer gemein­samen Tour durch die verlas­sene Sied­lung, sei die Häuser­gruppe Auf dem Gins­ter­berg bei einem Festakt mit Verwal­tungs­ver­tre­tern und Poli­ti­kern feier­lich eröffnet worden.	16977	108769	707	0.0065000137906940396
511016010	120527	https://www.ksta.de/ratgeber/gesundheit/internationale-studie-so-schaedlich-sind-schon-zwei-joints-fuer-jugendliche-31886478	https://www.ksta.de/image/31880590/2x1/300/150/f62707ec8a1492c562b0d8c767761027/BT/jemand-raucht-einen-joint.jpg	121162	0c1c1e1e320a0f3f	So schäd­lich sind schon zwei Joints für Jugend­liche	Schon das Auspro­bieren von Haschisch oder Mari­huana könnte Auswir­kungen auf das Gehirn von Teena­gern haben. Das berichtet ein inter­na­tio­nales Forscher­team mit deut­scher Betei­li­gung. Ihre Ergeb­nisse veröf­fent­lichten die im Fach­ma­gazin „Jour	2823	100	0	0.0
511016039	120528	https://www.ksta.de/kultur/neuer-cranberries-song-ein-jahr-nach-tod-der-saengerin-31887138	https://www.ksta.de/image/31887136/2x1/300/150/b6a21518a469c91e6673ef5b10b2626d/ga/urn-newsml-dpa-com-20090101-190116-99-585103-large-4-3.jpg	121163	b8b9f9f9f9d09080	Neuer Cran­ber­ries-Song ein Jahr nach Tod der Sängerin	Am ersten Todestag ihrer Sängerin Dolores O'Riordan hat sich die irische Band The Cran­ber­ries mit einem neuen Lied zurück­ge­meldet. Am Dienstag wurde das Stück mit dem Titel „All Over Now” auf dem offi­zi­ellen Youtu­be-Kanal der Gruppe veröf­fent­lich	18	54	0	0.0
511017181	120529	https://www.ksta.de/auch-deb-chef-reindl-kritisiert-ard-und-zdf---chance-vertan--31887164	https://www.ksta.de/image/31887162/2x1/300/150/64d52b2df18c421389eabfedb058e58b/QY/urn-newsml-dpa-com-20090101-190116-99-587804-large-4-3.jpg	121164	ffff7e1c0008187c	Auch DEB-Chef Reindl kriti­siert ARD und ZDF: „Chance vertan”	DEB-Chef Franz Reindl ist enttäuscht darüber, dass ARD und ZDF nicht über das Eishockey-Frei­luft­spiel berichtet haben.„Als öffent­lich-recht­li­cher Sender hat man ja auch eine Verpflich­tung. Das war ja keine Veran­stal­tung, wo fünf Menschen rumge­lau	9	67	0	0.0
511018714	120530	https://www.ksta.de/sport/fussball/schindler-spielt-ab-sommer-beim-1--fc-koeln-31887184	https://www.ksta.de/image/31887182/2x1/300/150/74b7ef0ccc2e638fe04f072809b7c32b/CS/urn-newsml-dpa-com-20090101-190116-99-587860-large-4-3.jpg	121165	600200018dedfdde	Schindler spielt ab Sommer beim 1. FC Köln	Kingsley Schindler wech­selt nach dieser Saison vom Zweit­li­gisten Holstein Kiel zum aktu­ellen Liga-Kon­kur­renten 1. FC Köln.Der 25 Jahre alte Stürmer ist nach FC-An­gaben ablö­se­frei und bekommt einen Vertrag bis zum 30. Juni 2023. Der Kölner Spor­t-	18	72	0	0.0
511019924	120531	https://www.ksta.de/nrw/nach-toetungsdelikt-sucht-polizei-21-jaehrigen-31887276	https://www.ksta.de/image/31887274/2x1/300/150/6ba98682d741375feb224dabce594702/GX/urn-newsml-dpa-com-20090101-190116-99-588145-large-4-3.jpg	121166	f8c3ccf04040434e	Nach Tötungs­de­likt sucht Polizei 21-Jäh­rigen	Nach dem gewalt­samen Tod eines 67-Jäh­rigen in Mede­bach im Sauer­land sucht die Polizei einen 21 Jahre alten Tatver­däch­tigen. Die Fahn­dung nach dem Flüch­tigen dauere an, teilte die Staats­an­walt­schaft am Mitt­woch mit. Am Dienstag war den Angaben 	416	34198	171	0.005000292414761097
511020428	120532	https://www.ksta.de/sport/mix/formschwacher-schempp-fehlt-wohl-auch-in-antholz-31887282	https://www.ksta.de/image/31887280/2x1/300/150/ad99cbe0882194cb9372b2bde7f3ab8c/nT/urn-newsml-dpa-com-20090101-190116-99-588175-large-4-3.jpg	121167	dfdf9f0f03034727	Form­schwa­cher Schempp fehlt wohl auch in Antholz	Der form­schwache Massen­star­t-Welt­meister Simon Schempp wird neben dem Biath­lon-Heim­weltcup in Ruhpol­ding wohl auch die Rennen in der kommenden Woche in Antholz auslassen.„Es ist zu 95 Prozent fix, dass er da auch nicht an den Start”, sagte Bundes­t	9	59	0	0.0
511021245	120533	https://www.ksta.de/sport/fussball/hoffenheim-coach-nagelsmann-ist-handball-fan-31887354	https://www.ksta.de/image/31887352/2x1/300/150/fe55e4b3b781a8fd07b58d770eab7e8f/ML/urn-newsml-dpa-com-20090101-190116-99-588339-large-4-3.jpg	121168	36266262c2ccdcdc	Hoffen­heim-Coach Nagels­mann ist Hand­ball-Fan	Der Fußball kann sich nach Ansicht von Hoffen­heims Bundes­li­ga-Trainer Julian Nagels­mann einiges vom Hand­ball abschauen. Der 31-Jäh­rige verfolgt derzeit - wenn es der eigene Trai­nings­plan zulasse - regel­mäßig die WM im Fern­sehen.„Was mir am beste	13	481	2	0.004158004158004158
511022099	120534	https://www.ksta.de/ratgeber/reise/von-menorca-nach-birmingham-familie-muss-im-flieger-auf-schmutzigem-fussboden-sitzen-31887272	https://www.ksta.de/image/31887360/2x1/300/150/a6263171a9938bfbd51ad7e9743e74f3/PR/flugzeug-platz-symbolbild.jpg	121169	ffff080000000020	Familie muss im Flieger auf schmut­zigem Fußboden sitzen	Wer solch ein bitteres Ende einer Urlaubs­reise durch­leben muss wie Familie Taylor, der hat sicher­lich erstmal keine Lust mehr, irgend­wohin zu fliegen.widgetPaula und Ian Taylor sowie ihre Tochter (10) aus dem briti­schen Alcester waren auf dem Weg von	5281	107114	588	0.0054894784995425435
511022641	120535	https://www.ksta.de/nrw/sanierung-der-duesseldorfer-oper-wuerde-86-millionen-kosten-31883782	https://www.ksta.de/image/31883780/2x1/300/150/6c70c82959eace0083bb7ce0dbe51439/pJ/urn-newsml-dpa-com-20090101-190115-99-577040-large-4-3.jpg	121170	7e7ef8fcfc7c3434	Sanie­rung der Düssel­dorfer Oper würde 86 Millionen kosten	Eine Sanie­rung der Oper in Düssel­dorf würde nach einer vorsich­tigen Schät­zung inner­halb der nächsten 25 Jahre nach jetzigem Stand rund 86 Millionen Euro kosten. Preis­s­tei­ge­rungen einge­rechnet, liege der Sanie­rungs­be­darf sicher bei mehr als 10	12	66	0	0.0
511022660	120536	https://www.ksta.de/ratgeber/familie/maennerbild-gillette-video-setzt-sich-gegen-sexismus-ein---und-wird-heftig-diskutiert-31886994	https://www.ksta.de/image/31887254/2x1/300/150/64a7f1042bb4972f327f7acea2e8111c/SM/gillette-video-screen.jpg	121171	0105058fcfdfc783	Gillette setzt sich gegen Sexismus ein – es folgen heftige Diskus­sionen	Wie ist er, der perfekte Mann? Die Werbung hatte Jahr­zehnte lang ein genaues und recht konstantes Bild davon. Er ist erfolg­reich, kommt bei Frauen gut an und sieht natür­lich umwer­fend gut aus. Vorne mit dabei bei der Bewer­bung dieses Männer­typs war 	4643	883	6	0.006795016987542469
511022866	120537	https://www.ksta.de/sport/kerber-am-geburtstag-bei-australian-open-weiter-dabei-31886140	https://www.ksta.de/image/31887418/2x1/300/150/9d90905a2f6248bd719f06079123f4f9/XY/urn-newsml-dpa-com-20090101-190116-99-588587-large-4-3.jpg	121172	606060f0d0e2fbf8	Kerber am Geburtstag bei Austra­lian Open weiter dabei	Ihren Geburtstag wird Ange­lique Kerber wieder einmal bei den Austra­lian Open verbringen - und genau so hat es sich die Wimble­d­on­sie­gerin auch gewünscht.Mit dem 100. Erfolg bei einem Gran­d-Slam-Tur­nier zog die Weltranglis­ten-Zweite in die dritte R	5	43	0	0.0
